ORDER_ID,ORDER_DATE,ORDER_PRIORITY,ORDER_QUANTITY,SALES,DISCOUNT,SHIP_MODE,PROFIT,UNIT_PRICE,SHIPPING_COST,CUSTOMER_NAME,STATE,CUSTOMER_SEGMENT,PRODUCT_CATEGORY,PRODUCT_SUBCATEGORY,PRODUCT_NAME,PRODUCT_CONTAINER,PRODUCT_BASE_MARGIN,SHIP_DATE,COST,PACKAGE_SIZE,PACKAGE_TYPE
4839,5/9/09,Critical,24,159.43,5.0,Regular Air,-120.59,6.48,8.73,Sally Hughsby,FL,Consumer,Office Supplies,Paper,Xerox 227,Small Box,37.0,5/9/09,155.52,Small,Box
4935,5/24/10,Not Specified,30,106.64,10.0,Regular Air,-31.95,3.68,1.32,Xylona Price,FL,Corporate,Office Supplies,"Scissors, Rulers and Trimmers","*Staples* vLetter Openers, 2/Pack",Wrap Bag,83.0,5/27/10,110.4,Wrap,Bag
6403,2/11/11,Low,41,17874.26,0.0,Regular Air,6247.95,419.19,19.99,John Lucas,FL,Small Business,Office Supplies,Storage & Organization,Smead Adjustable Mobile File Trolley with Lockable Top,Small Box,57.99999999999999,2/13/11,17186.79,Small,Box
6754,8/11/11,High,13,2388.636,1.0,Regular Air,191.0,205.99,5.26,Bill Overfelt,FL,Corporate,Technology,Telephones and Communication,i470,Small Box,56.00000000000001,8/13/11,2677.87,Small,Box
7619,10/8/10,Not Specified,8,141.77,2.0,Regular Air,-24.48,17.48,1.99,Sally Hughsby,FL,Consumer,Technology,Computer Peripherals,"Maxell Pro 80 Minute CD-R, 10/Pack",Small Pack,45.0,10/9/10,139.84,Small,Pack
7744,11/17/09,Low,26,4286.55,7.000000000000001,Regular Air,1416.7,172.99,19.99,Kean Nguyen,FL,Corporate,Office Supplies,Binders and Binder Accessories,Ibico EB-19 Dual Function Manual Binding System,Small Box,39.0,11/17/09,4497.74,Small,Box
7744,11/17/09,Low,1,8.34,9.0,Regular Air,-3.44,7.64,1.39,Kean Nguyen,FL,Corporate,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Small Box,36.0,11/26/09,7.64,Small,Box
8006,6/3/11,Medium,27,197.15,0.0,Express Air,-23.34,6.68,5.2,Stuart Calhoun,FL,Consumer,Office Supplies,Paper,Xerox 1977,Small Box,37.0,6/5/11,180.35999999999999,Small,Box
8224,2/7/12,Not Specified,41,89.77,3.0,Regular Air,9.92,2.21,1.0,John Grady,FL,Corporate,Office Supplies,Pens & Art Supplies,"Quartet AlphaÂ White Chalk, 12/Pack",Wrap Bag,38.0,2/9/12,90.61,Wrap,Bag
8323,9/6/11,High,45,766.9635,5.0,Express Air,-88.25,20.99,2.5,Jas O'Carroll,FL,Home Office,Technology,Telephones and Communication,Accessory37,Wrap Bag,81.0,9/7/11,944.55,Wrap,Bag
8480,1/29/11,High,11,76.36,7.000000000000001,Regular Air,-58.4,6.48,8.74,Robert Marley,FL,Corporate,Office Supplies,Paper,Xerox 1984,Small Box,36.0,1/31/11,71.28,Small,Box
8480,1/29/11,High,3,309.9015,9.0,Regular Air,-558.42,125.99,7.69,Robert Marley,FL,Corporate,Technology,Telephones and Communication,Timeport L7089,Small Box,57.99999999999999,1/31/11,377.96999999999997,Small,Box
9568,3/7/10,Not Specified,46,3725.53,0.0,Regular Air,748.67,76.72,19.95,John Lucas,FL,Corporate,Office Supplies,Appliances,Honeywell EnviracaireÂ Portable Air Cleaner for up to 8 x 10 Room,Large Box,54.0,3/9/10,3529.12,Large,Box
9701,2/27/10,Low,8,103.75,1.0,Regular Air,25.13,12.97,1.49,Herbert Flentye,FL,Small Business,Office Supplies,Binders and Binder Accessories,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Small Box,35.0,3/4/10,103.76,Small,Box
9701,2/27/10,Low,9,855.865,4.0,Regular Air,-153.92,110.99,2.5,Herbert Flentye,FL,Small Business,Technology,Telephones and Communication,T18,Small Box,56.99999999999999,3/3/10,998.91,Small,Box
9926,10/11/09,High,25,158.83,0.0,Regular Air,-56.97,5.77,5.92,Mick Hernandez,FL,Home Office,Furniture,Office Furnishings,DAX Cubicle Frames - 8x10,Medium Box,55.00000000000001,10/13/09,144.25,Medium,Box
10373,6/25/10,Critical,28,193.16,3.0,Regular Air,-71.73,6.48,6.6,Sally Hughsby,FL,Consumer,Office Supplies,Paper,Xerox 21,Small Box,37.0,6/27/10,181.44,Small,Box
10470,5/4/12,Low,40,1757.43,2.0,Express Air,490.77,44.01,3.5,Guy Phonely,FL,Corporate,Office Supplies,Appliances,Acco SmartsocketÂ Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Small Box,59.0,5/6/12,1760.3999999999999,Small,Box
10470,5/4/12,Low,8,137.26,3.0,Regular Air,-54.61,15.99,13.18,Guy Phonely,FL,Corporate,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,37.0,5/11/12,127.92,Small,Box
10470,5/4/12,Low,20,2913.1455,9.0,Regular Air,333.72,175.99,4.99,Guy Phonely,FL,Corporate,Technology,Telephones and Communication,5165,Small Box,59.0,5/6/12,3519.8,Small,Box
11111,1/17/11,Medium,7,308.52,10.0,Regular Air,-59.85,41.47,34.2,Guy Phonely,FL,Corporate,Furniture,Office Furnishings,Eldon EconocleatÂ Chair Mats for Low Pile Carpets,Wrap Bag,73.0,1/19/11,290.28999999999996,Wrap,Bag
11111,1/17/11,Medium,29,176.5,10.0,Regular Air,-119.72,6.48,7.37,Guy Phonely,FL,Corporate,Office Supplies,Paper,Xerox 210,Small Box,37.0,1/19/11,187.92000000000002,Small,Box
11173,3/30/12,Critical,37,221.66,8.0,Regular Air,-95.17,5.98,3.85,Janet Molinari,FL,Corporate,Technology,Computer Peripherals,"Imation 3.5"" IBM-Formatted Diskettes, 10/Pack",Small Pack,68.0,4/1/12,221.26000000000002,Small,Pack
11239,2/9/12,Critical,33,6170.02,3.0,Delivery Truck,-433.29,179.29,29.21,Jay Kimmel,FL,Small Business,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",Jumbo Box,74.0,2/11/12,5916.57,Jumbo,Box
11396,7/21/12,Critical,42,12270.3,7.000000000000001,Regular Air,4842.37,304.99,19.99,Matt Connell,FL,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Hi-Tech Manual Binding System,Small Box,40.0,7/22/12,12809.58,Small,Box
11808,7/31/12,Not Specified,1,148.344,6.0,Delivery Truck,25.21,150.98,39.25,Tracy Poddar,FL,Corporate,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",Jumbo Box,75.0,8/1/12,150.98,Jumbo,Box
11874,9/9/12,Medium,1,40.29,0.0,Regular Air,-82.13,30.42,8.65,Tracy Poddar,FL,Corporate,Technology,Computer Peripherals,"Fellowes Internet Keyboard, Platinum",Small Box,74.0,9/11/12,30.42,Small,Box
11874,9/9/12,Medium,20,775.77,7.000000000000001,Regular Air,179.37,39.98,9.83,Tracy Poddar,FL,Corporate,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Small Box,40.0,9/9/12,799.5999999999999,Small,Box
12322,5/11/11,Critical,36,3436.9,3.0,Express Air,-398.11,92.23,39.61,Jay Kimmel,FL,Small Business,Furniture,Office Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Medium Box,67.0,5/13/11,3320.28,Medium,Box
12480,7/7/09,Medium,8,1187.01,0.0,Delivery Truck,-203.27,137.48,32.18,Steve Nguyen,FL,Small Business,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Jumbo Box,78.0,7/8/09,1099.84,Jumbo,Box
12516,5/24/09,Low,31,2360.43,10.0,Delivery Truck,66.22,80.97,33.6,Vivek Grady,FL,Home Office,Technology,Office Machines,Lexmark Z25 Color Inkjet Printer,Jumbo Drum,37.0,5/29/09,2510.07,Jumbo,Drum
12516,5/24/09,Low,22,154.6,2.0,Regular Air,-23.53,6.48,5.11,Vivek Grady,FL,Home Office,Office Supplies,Paper,Xerox 231,Small Box,37.0,5/28/09,142.56,Small,Box
13088,4/22/10,Not Specified,46,187.92,8.0,Regular Air,-2149.8,3.25,49.0,Ben Ferrer,FL,Corporate,Office Supplies,Appliances,"Bravo IIÈ MegabossÂ 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Large Box,56.00000000000001,4/24/10,149.5,Large,Box
13121,3/7/10,High,36,1211.0,0.0,Regular Air,-27.99,30.98,6.5,Xylona Price,FL,Corporate,Technology,Computer Peripherals,Logitech Internet Navigator Keyboard,Small Box,79.0,3/8/10,1115.28,Small,Box
13121,3/7/10,High,28,4924.135,7.000000000000001,Regular Air,1049.54,205.99,8.99,Xylona Price,FL,Corporate,Technology,Telephones and Communication,Talkabout T8097,Small Box,57.99999999999999,3/10/10,5767.72,Small,Box
13348,11/7/10,Medium,35,4890.58,5.0,Regular Air,310.51,140.85,19.99,Jim Kriz,FL,Consumer,Office Supplies,Storage & Organization,"Fellowes Strictly BusinessÂ Drawer File, Letter/Legal Size",Small Box,73.0,11/8/10,4929.75,Small,Box
13413,1/29/10,Critical,29,150.28,4.0,Regular Air,-50.86,4.98,4.7,Karen Daniels,FL,Consumer,Office Supplies,Paper,Staples Copy Paper (20Lb. and 84 Bright),Small Box,38.0,1/31/10,144.42000000000002,Small,Box
13447,1/8/10,High,24,436.4835,1.0,Regular Air,0.85,20.99,4.81,Pamela Coakley,FL,Corporate,Technology,Telephones and Communication,1726 Digital Answering Machine,Medium Box,57.99999999999999,1/10/10,503.76,Medium,Box
13638,9/30/11,High,49,682.77,5.0,Regular Air,165.2,14.48,1.99,Steve Nguyen,FL,Consumer,Technology,Computer Peripherals,TDK 4.7GB DVD+RW,Small Pack,49.0,10/2/11,709.52,Small,Pack
13761,10/17/09,Low,32,2421.44,9.0,Regular Air,-949.09,78.8,35.0,Katherine Nockton,FL,Home Office,Office Supplies,Storage & Organization,Space SolutionsÈ Industrial Galvanized Steel Shelving.,Large Box,83.0,10/21/09,2521.6,Large,Box
14247,8/16/11,Critical,4,14.75,3.0,Regular Air,-2.49,3.29,1.35,Denny Blanton,FL,Home Office,Office Supplies,Rubber Bands,AccoÂ Hot ClipsÈ Clips to Go,Wrap Bag,40.0,8/18/11,13.16,Wrap,Bag
14755,1/5/10,High,31,111.48,9.0,Regular Air,29.57,3.85,0.7,Steve Nguyen,FL,Consumer,Office Supplies,Pens & Art Supplies,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Wrap Bag,44.0,1/5/10,119.35000000000001,Wrap,Bag
14755,1/5/10,High,44,2322.812,10.0,Express Air,454.38,65.99,4.2,Steve Nguyen,FL,Consumer,Technology,Telephones and Communication,5170,Small Box,59.0,1/7/10,2903.56,Small,Box
14854,4/28/10,Low,24,391.23,7.000000000000001,Regular Air,-27.98,16.91,6.25,Robert Marley,FL,Corporate,Office Supplies,Storage & Organization,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Small Box,57.99999999999999,5/2/10,405.84000000000003,Small,Box
15078,11/9/10,High,33,207.01,1.0,Regular Air,-36.9,5.78,4.96,Katherine Nockton,FL,Corporate,Office Supplies,Paper,Xerox 1899,Small Box,36.0,11/10/10,190.74,Small,Box
15718,1/27/09,Critical,41,1863.02,3.0,Regular Air,360.63,43.98,8.99,Sean O'Donnell,FL,Corporate,Office Supplies,Pens & Art Supplies,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Small Pack,57.99999999999999,1/29/09,1803.1799999999998,Small,Pack
15718,1/27/09,Critical,50,55.89,6.0,Regular Air,-3.05,1.14,0.7,Sean O'Donnell,FL,Corporate,Office Supplies,Rubber Bands,OIC Thumb-Tacks,Wrap Bag,38.0,1/30/09,56.99999999999999,Wrap,Bag
15744,3/21/10,Critical,16,838.81,9.0,Regular Air,290.77,55.48,6.79,Jas O'Carroll,FL,Corporate,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Small Box,37.0,3/22/10,887.68,Small,Box
16454,5/11/12,Medium,12,94.39,4.0,Regular Air,-29.49,7.1,6.05,Chris Selesnick,FL,Home Office,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,39.0,5/11/12,85.19999999999999,Small,Box
16676,3/19/09,High,39,936.802,7.000000000000001,Regular Air,-12.08,28.99,8.59,Sally Hughsby,FL,Consumer,Technology,Telephones and Communication,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,Medium Box,56.00000000000001,3/19/09,1130.61,Medium,Box
16897,6/15/12,Not Specified,1,379.8,2.0,Delivery Truck,-183.09,320.98,58.95,Sally Hughsby,FL,Consumer,Furniture,Chairs & Chairmats,Hon 4070 Series PagodaÈ Round Back Stacking Chairs,Jumbo Drum,56.99999999999999,6/17/12,320.98,Jumbo,Drum
16897,6/15/12,Not Specified,48,107.7,6.0,Regular Air,14.97,2.21,1.0,Sally Hughsby,FL,Consumer,Office Supplies,Pens & Art Supplies,"Quartet AlphaÂ White Chalk, 12/Pack",Wrap Bag,38.0,6/17/12,106.08,Wrap,Bag
16999,1/19/09,Critical,18,3568.45,9.0,Regular Air,1081.62,207.48,0.99,Stuart Calhoun,FL,Consumer,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Small Box,55.00000000000001,1/21/09,3734.64,Small,Box
17091,7/21/12,Medium,45,2604.315,0.0,Regular Air,750.87,65.99,5.26,Kean Nguyen,FL,Small Business,Technology,Telephones and Communication,8860,Small Box,56.00000000000001,7/22/12,2969.5499999999997,Small,Box
17249,9/25/10,Low,37,2911.64,2.0,Regular Air,225.28,73.98,14.52,Matt Connell,FL,Corporate,Technology,Computer Peripherals,Keytronic French Keyboard,Small Box,65.0,9/27/10,2737.26,Small,Box
17670,8/25/09,Medium,14,36.52,7.000000000000001,Regular Air,10.05,2.61,0.5,Sean O'Donnell,FL,Corporate,Office Supplies,Labels,Avery 494,Small Box,39.0,8/27/09,36.54,Small,Box
17797,7/10/12,Low,10,1077.28,0.0,Delivery Truck,-486.12,100.98,57.38,Vivek Grady,FL,Home Office,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Jumbo Box,78.0,7/12/12,1009.8000000000001,Jumbo,Box
17797,7/10/12,Low,16,61.52,2.0,Regular Air,-8.89,3.69,2.5,Vivek Grady,FL,Home Office,Office Supplies,Envelopes,Colored Envelopes,Small Box,39.0,7/14/12,59.04,Small,Box
18213,9/10/10,Medium,29,1111.23,10.0,Regular Air,21.6,40.99,19.99,Guy Phonely,FL,Corporate,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Small Box,36.0,9/12/10,1188.71,Small,Box
18241,7/27/10,Low,3,64.5,5.0,Regular Air,-55.11,20.89,1.99,Denny Blanton,FL,Home Office,Technology,Computer Peripherals,"IBM 80 Minute CD-R Spindle, 50/Pack",Small Pack,48.0,7/29/10,62.67,Small,Pack
18241,7/27/10,Low,25,9944.49,8.0,Delivery Truck,-969.05,400.98,76.37,Denny Blanton,FL,Home Office,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,Jumbo Box,60.0,7/29/10,10024.5,Jumbo,Box
18244,2/11/11,Critical,1,172.34,0.0,Regular Air,-73.22,140.81,24.49,Chris Selesnick,FL,Home Office,Furniture,Chairs & Chairmats,Hon Olson Stacker Stools,Large Box,56.99999999999999,2/13/11,140.81,Large,Box
18465,4/15/10,High,12,816.23,5.0,Regular Air,-353.71,64.65,35.0,Laura Armstrong,FL,Small Business,Office Supplies,Storage & Organization,Space Solutions Commercial Steel Shelving,Large Box,80.0,4/17/10,775.8000000000001,Large,Box
18528,4/30/11,Critical,33,340.97,7.000000000000001,Regular Air,-22.82,10.98,3.99,Jas O'Carroll,FL,Corporate,Office Supplies,Appliances,Staples Surge Protector 6 outlet,Small Box,57.99999999999999,5/1/11,362.34000000000003,Small,Box
18528,4/30/11,Critical,22,136.24,3.0,Regular Air,-96.22,5.78,7.96,Jas O'Carroll,FL,Corporate,Office Supplies,Paper,Xerox 196,Small Box,36.0,5/2/11,127.16000000000001,Small,Box
18917,5/3/12,Critical,14,28.82,8.0,Regular Air,-8.36,2.08,1.49,Steve Nguyen,FL,Small Business,Office Supplies,Binders and Binder Accessories,Round Ring Binders,Small Box,38.0,5/5/12,29.12,Small,Box
19493,2/2/09,Critical,31,4713.25,10.0,Regular Air,-372.49,154.13,69.0,Bill Overfelt,FL,Corporate,Furniture,Tables,Laminate Occasional Tables,Large Box,68.0,2/3/09,4778.03,Large,Box
19616,12/22/11,High,3,92.31,0.0,Regular Air,-28.95,28.15,6.17,Katherine Nockton,FL,Corporate,Office Supplies,Pens & Art Supplies,"Boston Model 1800 Electric Pencil Sharpener, Gray",Small Pack,55.00000000000001,12/23/11,84.44999999999999,Small,Pack
19616,12/22/11,High,42,116.94,6.0,Express Air,-10.01,2.78,1.25,Katherine Nockton,FL,Corporate,Office Supplies,Pens & Art Supplies,Newell 318,Wrap Bag,59.0,12/23/11,116.75999999999999,Wrap,Bag
20390,8/31/09,Not Specified,35,1271.12,5.0,Express Air,-62.82,34.98,7.53,Sandra Flanagan,FL,Home Office,Technology,Computer Peripherals,Fellowes EZ Multi-Media Keyboard,Small Box,76.0,9/3/09,1224.3,Small,Box
20390,8/31/09,Not Specified,17,58.5,0.0,Regular Air,-25.26,3.14,1.92,Sandra Flanagan,FL,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Serrated Blade or Curved Handle Hand Letter Openers,Wrap Bag,84.0,9/2/09,53.38,Wrap,Bag
20451,5/25/12,Critical,6,53.72,10.0,Regular Air,2.82,8.95,2.01,Bill Overfelt,FL,Corporate,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Wrap Bag,39.0,5/27/12,53.699999999999996,Wrap,Bag
20451,5/25/12,Critical,33,1809.21,4.0,Regular Air,454.49,55.29,5.08,Bill Overfelt,FL,Corporate,Office Supplies,Storage & Organization,Recycled Steel Personal File for Standard File Folders,Small Box,59.0,5/27/12,1824.57,Small,Box
20451,5/25/12,Critical,17,9150.09,10.0,Delivery Truck,-1331.55,550.98,45.7,Bill Overfelt,FL,Corporate,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Jumbo Box,71.0,5/27/12,9366.66,Jumbo,Box
20486,3/5/11,High,34,306.3,7.000000000000001,Regular Air,18.73,9.27,4.39,Alejandro Grove,FL,Corporate,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Wrap Bag,38.0,3/6/11,315.18,Wrap,Bag
20486,3/5/11,High,42,163.98,1.0,Regular Air,55.73,3.85,0.7,Alejandro Grove,FL,Corporate,Office Supplies,Pens & Art Supplies,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Wrap Bag,44.0,3/6/11,161.70000000000002,Wrap,Bag
20899,4/12/10,Low,9,495.1,4.0,Regular Air,110.36,54.96,10.75,Arthur Prichep,FL,Home Office,Office Supplies,Paper,Xerox 1940,Small Box,36.0,4/21/10,494.64,Small,Box
21089,7/28/11,Medium,4,559.75,7.000000000000001,Delivery Truck,-331.08,122.99,70.2,Vivek Grady,FL,Corporate,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,74.0,7/30/11,491.96,Jumbo,Drum
21634,10/28/12,Not Specified,8,1611.73,10.0,Delivery Truck,-314.61,208.16,68.02,Lindsay Shagiari,FL,Home Office,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Jumbo Drum,57.99999999999999,10/29/12,1665.28,Jumbo,Drum
21634,10/28/12,Not Specified,1,1946.55,7.000000000000001,Regular Air,-4017.62,1938.02,13.99,Lindsay Shagiari,FL,Home Office,Technology,Office Machines,Polycom ViewStationÈ Adapter H323 Videoconferencing Unit,Medium Box,38.0,10/31/12,1938.02,Medium,Box
21665,10/15/12,High,5,474.793,9.0,Express Air,-407.26,115.99,2.5,Arthur Prichep,FL,Home Office,Technology,Telephones and Communication,DPC 650 Piper,Small Box,57.99999999999999,10/16/12,579.9499999999999,Small,Box
21729,12/6/12,Low,28,120.98,0.0,Regular Air,-92.85,4.13,5.34,Xylona Price,FL,Corporate,Office Supplies,Binders and Binder Accessories,ACCOHIDEÂ Binder by Acco,Small Box,38.0,12/10/12,115.64,Small,Box
21729,12/6/12,Low,14,1082.66,8.0,Regular Air,-256.93,79.52,48.2,Xylona Price,FL,Corporate,Furniture,Office Furnishings,Eldon Cleatmat PlusÈ Chair Mats for High Pile Carpets,Medium Box,74.0,12/13/12,1113.28,Medium,Box
21796,5/6/12,Low,46,4744.64,4.0,Regular Air,1033.38,99.99,19.99,Vivek Grady,FL,Home Office,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,52.0,5/10/12,4599.54,Small,Box
21796,5/6/12,Low,2,40.8255,1.0,Regular Air,-99.98,20.99,4.81,Vivek Grady,FL,Home Office,Technology,Telephones and Communication,1726 Digital Answering Machine,Medium Box,57.99999999999999,5/6/12,41.98,Medium,Box
21796,5/6/12,Low,41,607.13,10.0,Regular Air,274.66,15.67,1.39,Vivek Grady,FL,Home Office,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",Small Box,38.0,5/13/12,642.47,Small,Box
21796,5/6/12,Low,31,34.22,7.000000000000001,Regular Air,-3.19,1.14,0.7,Vivek Grady,FL,Home Office,Office Supplies,Rubber Bands,OIC Thumb-Tacks,Wrap Bag,38.0,5/11/12,35.339999999999996,Wrap,Bag
21958,6/5/09,High,14,4998.03,9.0,Regular Air,1092.94,363.25,19.99,Sally Hughsby,FL,Consumer,Office Supplies,Appliances,Hoover WindTunnelÈ Plus Canister Vacuum,Small Box,56.99999999999999,6/6/09,5085.5,Small,Box
22468,6/10/10,Not Specified,14,323.11,0.0,Regular Air,41.52,20.98,8.83,Steve Nguyen,FL,Small Business,Office Supplies,Binders and Binder Accessories,Premium Transparent Presentation Covers by GBC,Small Box,37.0,6/10/10,293.72,Small,Box
22468,6/10/10,Not Specified,11,65.1,3.0,Regular Air,13.31,5.68,1.46,Steve Nguyen,FL,Small Business,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Wrap Bag,39.0,6/11/10,62.48,Wrap,Bag
22468,6/10/10,Not Specified,19,163.75,0.0,Regular Air,23.61,7.96,4.95,Steve Nguyen,FL,Small Business,Furniture,Office Furnishings,Staples Plastic Wall Frames,Small Box,41.0,6/12/10,151.24,Small,Box
22626,6/29/10,Critical,17,90.93,2.0,Regular Air,14.19,5.18,2.04,John Lucas,FL,Small Business,Office Supplies,Paper,ArrayÂ Memo Cubes,Wrap Bag,36.0,7/1/10,88.06,Wrap,Bag
22626,6/29/10,Critical,35,6170.912,4.0,Delivery Truck,-528.65,218.75,69.64,John Lucas,FL,Small Business,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,77.0,7/1/10,7656.25,Jumbo,Box
23205,5/24/09,High,8,319.62,8.0,Express Air,-16.64,40.98,7.2,Stuart Calhoun,FL,Consumer,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,Small Box,60.0,5/25/09,327.84,Small,Box
23205,5/24/09,High,32,263.39,8.0,Express Air,-59.73,8.12,2.83,Stuart Calhoun,FL,Consumer,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",Small Pack,77.0,5/25/09,259.84,Small,Pack
23205,5/24/09,High,26,7208.8,2.0,Delivery Truck,-633.44,262.11,62.74,Stuart Calhoun,FL,Consumer,Furniture,Tables,Bevis Boat-Shaped Conference Table,Jumbo Box,75.0,5/25/09,6814.860000000001,Jumbo,Box
23394,4/29/10,High,45,101.57,1.0,Regular Air,-5.99,2.08,1.49,Kean Nguyen,FL,Small Business,Office Supplies,Binders and Binder Accessories,Round Ring Binders,Small Box,38.0,4/30/10,93.60000000000001,Small,Box
24390,6/6/12,Low,2,107.67,10.0,Express Air,-234.66,50.98,6.5,Katherine Nockton,FL,Home Office,Technology,Computer Peripherals,Microsoft Natural Multimedia Keyboard,Small Box,73.0,6/8/12,101.96,Small,Box
24643,4/29/12,Medium,30,2368.168,0.0,Regular Air,1181.3,85.99,1.25,Ben Ferrer,FL,Corporate,Technology,Telephones and Communication,Accessory8,Small Pack,39.0,5/1/12,2579.7,Small,Pack
24679,5/7/11,Not Specified,7,33.99,9.0,Regular Air,-25.86,4.77,2.39,Janet Molinari,FL,Corporate,Technology,Computer Peripherals,"Imation Primaris 3.5"" 2HD Unformatted Diskettes, 10/Pack",Small Pack,72.0,5/8/11,33.39,Small,Pack
25062,10/30/10,Critical,5,78.79,3.0,Regular Air,-21.29,14.42,6.75,Sally Hughsby,FL,Consumer,Office Supplies,Appliances,Holmes Odor Grabber,Medium Box,52.0,11/1/10,72.1,Medium,Box
25062,10/30/10,Critical,9,3928.25,4.0,Regular Air,1343.25,420.98,19.99,Sally Hughsby,FL,Consumer,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Small Box,35.0,11/1/10,3788.82,Small,Box
